"subject","response","rt","task","bade_condition","prompt_type","scenario_trial"
"xssuzz2",0,1160,"BADE","negative","absurd",3
"xssuzz2",0,3644,"BADE","negative","absurd",1
"xssuzz2",1,4431,"BADE","negative","true_",1
"xssuzz2",2,2266,"BADE","negative","lure",1
"xssuzz2",2,2526,"BADE","negative","lure",1
"xssuzz2",4,5950,"BADE","negative","lure",2
"xssuzz2",4,3090,"BADE","negative","true_",2
"xssuzz2",0,1511,"BADE","negative","absurd",2
"xssuzz2",0,2480,"BADE","negative","lure",2
"xssuzz2",0,3076,"BADE","positive","absurd",1
"xssuzz2",1,2563,"BADE","positive","true_",1
"xssuzz2",4,2268,"BADE","positive","lure",1
"xssuzz2",4,1775,"BADE","positive","lure",1
"xssuzz2",4,4881,"BADE","positive","lure",2
"xssuzz2",2,28703,"BADE","positive","true_",2
"xssuzz2",0,1534,"BADE","positive","absurd",2
"xssuzz2",1,2817,"BADE","positive","lure",2
"xssuzz2",4,3157,"BADE","positive","true_",3
"xssuzz2",1,2768,"BADE","positive","lure",3
"xssuzz2",0,7032,"BADE","positive","lure",3
"xssuzz2",0,1396,"BADE","positive","absurd",3
"xssuzz2",0,163515,"BADE","negative","absurd",1
"xssuzz2",2,2159,"BADE","negative","true_",1
"xssuzz2",2,1668,"BADE","negative","lure",1
"xssuzz2",2,4261,"BADE","negative","lure",1
"xssuzz2",1,4377,"BADE","negative","lure",2
"xssuzz2",4,1455,"BADE","negative","true_",2
"xssuzz2",0,1598,"BADE","negative","absurd",2
"xssuzz2",2,2039,"BADE","negative","lure",2
"xssuzz2",4,4756,"BADE","negative","true_",3
"xssuzz2",2,2868,"BADE","negative","lure",3
"xssuzz2",2,2231,"BADE","negative","lure",3
"xssuzz2",0,1930,"BADE","negative","absurd",3
"xssuzz2",0,2473,"BADE","positive","absurd",1
"xssuzz2",1,5960,"BADE","positive","true_",1
"xssuzz2",4,3275,"BADE","positive","lure",1
"xssuzz2",4,1643,"BADE","positive","lure",1
"xssuzz2",2,5985,"BADE","positive","lure",2
"xssuzz2",5,1839,"BADE","positive","true_",2
"xssuzz2",0,1952,"BADE","positive","absurd",2
"xssuzz2",3,2280,"BADE","positive","lure",2
"xssuzz2",0,5479,"BADE","negative","absurd",1
"xssuzz2",4,2299,"BADE","negative","true_",1
"xssuzz2",2,2397,"BADE","negative","lure",1
"xssuzz2",2,1302,"BADE","negative","lure",1
"xssuzz2",0,8249,"BADE","negative","lure",2
"xssuzz2",4,2038,"BADE","negative","true_",2
"xssuzz2",0,2189,"BADE","negative","absurd",2
"xssuzz2",2,1814,"BADE","negative","lure",2
"xssuzz2",5,3034,"BADE","negative","true_",3
"xssuzz2",0,1401,"BADE","negative","lure",3
"xssuzz2",0,1353,"BADE","negative","lure",3
"xssuzz2",0,1457,"BADE","negative","absurd",3
"2t9nzj9",4,13725,"BADE","positive","absurd",1
"2t9nzj9",4,7695,"BADE","positive","lure",1
"2t9nzj9",1,7145,"BADE","positive","lure",1
"2t9nzj9",6,4377,"BADE","positive","true_",1
"2t9nzj9",0,8279,"BADE","negative","absurd",1
"2t9nzj9",0,8186,"BADE","negative","lure",1
"2t9nzj9",0,7513,"BADE","negative","lure",1
"2t9nzj9",0,5510,"BADE","negative","true_",1
"2t9nzj9",0,5738,"BADE","negative","absurd",2
"2t9nzj9",0,3122,"BADE","negative","lure",2
"2t9nzj9",0,2967,"BADE","negative","lure",2
"2t9nzj9",0,7628,"BADE","negative","true_",2
"2t9nzj9",5,9127,"BADE","negative","lure",3
"2t9nzj9",4,7403,"BADE","negative","lure",3
"2t9nzj9",0,11656,"BADE","negative","absurd",3
"2t9nzj9",2,4218,"BADE","negative","true_",3
"2t9nzj9",0,8237,"BADE","positive","absurd",1
"2t9nzj9",2,7956,"BADE","positive","lure",1
"2t9nzj9",2,5540,"BADE","positive","lure",1
"2t9nzj9",6,16205,"BADE","positive","true_",1
"2t9nzj9",0,93735,"BADE","positive","absurd",1
"2t9nzj9",6,4605,"BADE","positive","lure",1
"2t9nzj9",2,4401,"BADE","positive","lure",1
"2t9nzj9",0,4682,"BADE","positive","true_",1
"2t9nzj9",2,12812,"BADE","positive","absurd",2
"2t9nzj9",4,4301,"BADE","positive","lure",2
"2t9nzj9",6,5442,"BADE","positive","lure",2
"2t9nzj9",0,3589,"BADE","positive","true_",2
"2t9nzj9",4,12208,"BADE","positive","lure",3
"2t9nzj9",6,3371,"BADE","positive","lure",3
"2t9nzj9",4,3667,"BADE","positive","absurd",3
"2t9nzj9",0,2979,"BADE","positive","true_",3
"2t9nzj9",0,15892,"BADE","negative","absurd",1
"2t9nzj9",4,3831,"BADE","negative","lure",1
"2t9nzj9",4,3872,"BADE","negative","lure",1
"2t9nzj9",2,4462,"BADE","negative","true_",1
"2t9nzj9",0,10070,"BADE","negative","absurd",2
"2t9nzj9",0,4410,"BADE","negative","lure",2
"2t9nzj9",0,3301,"BADE","negative","lure",2
"2t9nzj9",2,5793,"BADE","negative","true_",2
"2t9nzj9",0,12857,"BADE","negative","absurd",1
"2t9nzj9",0,6398,"BADE","negative","lure",1
"2t9nzj9",4,4680,"BADE","negative","lure",1
"2t9nzj9",4,4794,"BADE","negative","true_",1
"2t9nzj9",0,9100,"BADE","negative","absurd",1
"2t9nzj9",0,20652,"BADE","negative","lure",1
"2t9nzj9",0,3849,"BADE","negative","lure",1
"2t9nzj9",0,3612,"BADE","negative","true_",1
"2t9nzj9",2,343896,"BADE","positive","absurd",1
"2t9nzj9",4,5978,"BADE","positive","lure",1
"2t9nzj9",6,8917,"BADE","positive","lure",1
"2t9nzj9",4,24565,"BADE","positive","true_",1
"2t9nzj9",4,17332,"BADE","negative","absurd",1
"2t9nzj9",6,7952,"BADE","negative","lure",1
"2t9nzj9",6,3373,"BADE","negative","lure",1
"2t9nzj9",0,5216,"BADE","negative","true_",1
"2t9nzj9",4,39957,"BADE","positive","absurd",1
"2t9nzj9",2,12343,"BADE","positive","lure",1
"2t9nzj9",4,14421,"BADE","positive","lure",1
"2t9nzj9",6,6988,"BADE","positive","true_",1
"2t9nzj9",0,13041,"BADE","positive","absurd",1
"2t9nzj9",4,5733,"BADE","positive","lure",1
"2t9nzj9",4,8665,"BADE","positive","lure",1
"2t9nzj9",6,7427,"BADE","positive","true_",1
"2t9nzj9",4,12051,"BADE","positive","absurd",1
"2t9nzj9",0,8850,"BADE","positive","lure",1
"2t9nzj9",0,8470,"BADE","positive","lure",1
"2t9nzj9",4,9584,"BADE","positive","true_",1
"2t9nzj9",0,11632,"BADE","negative","absurd",1
"2t9nzj9",6,6985,"BADE","negative","lure",1
"2t9nzj9",4,7993,"BADE","negative","lure",1
"2t9nzj9",0,8147,"BADE","negative","true_",1
"2t9nzj9",0,11593,"BADE","negative","absurd",1
"2t9nzj9",6,7879,"BADE","negative","lure",1
"2t9nzj9",4,111502,"BADE","negative","lure",1
"2t9nzj9",4,11402,"BADE","negative","true_",1
"2t9nzj9",0,8774,"BADE","positive","absurd",1
"2t9nzj9",0,5851,"BADE","positive","lure",1
"2t9nzj9",2,6607,"BADE","positive","lure",1
"2t9nzj9",6,7431,"BADE","positive","true_",1
"2t9nzj9",4,8165,"BADE","positive","absurd",1
"2t9nzj9",2,7824,"BADE","positive","lure",1
"2t9nzj9",4,7541,"BADE","positive","lure",1
"2t9nzj9",4,9314,"BADE","positive","true_",1
"2t9nzj9",4,7436,"BADE","positive","absurd",1
"2t9nzj9",0,7014,"BADE","positive","lure",1
"2t9nzj9",0,8117,"BADE","positive","lure",1
"2t9nzj9",6,4293,"BADE","positive","true_",1
"2t9nzj9",0,16919,"BADE","negative","absurd",1
"2t9nzj9",6,4606,"BADE","negative","lure",1
"2t9nzj9",4,8322,"BADE","negative","lure",1
"2t9nzj9",0,5107,"BADE","negative","true_",1
"2t9nzj9",4,9323,"BADE","positive","absurd",1
"2t9nzj9",2,9821,"BADE","positive","lure",1
"2t9nzj9",2,5755,"BADE","positive","lure",1
"2t9nzj9",4,6175,"BADE","positive","true_",1
"2t9nzj9",4,6291,"BADE","negative","absurd",1
"2t9nzj9",0,10560,"BADE","negative","lure",1
"2t9nzj9",4,7678,"BADE","negative","lure",1
"2t9nzj9",6,9679,"BADE","negative","true_",1
"2t9nzj9",0,31638,"BADE","positive","absurd",1
"2t9nzj9",2,5550,"BADE","positive","lure",1
"2t9nzj9",4,3780,"BADE","positive","lure",1
"2t9nzj9",2,4283,"BADE","positive","true_",1
"2t9nzj9",0,5160,"BADE","positive","absurd",2
"2t9nzj9",0,4236,"BADE","positive","lure",2
"2t9nzj9",0,8499,"BADE","positive","lure",2
"2t9nzj9",6,7462,"BADE","positive","true_",2
"2t9nzj9",0,15815,"BADE","negative","absurd",1
"2t9nzj9",0,4519,"BADE","negative","lure",1
"2t9nzj9",2,4492,"BADE","negative","lure",1
"2t9nzj9",2,3602,"BADE","negative","true_",1
"2t9nzj9",2,8333,"BADE","negative","absurd",2
"2t9nzj9",0,5426,"BADE","negative","lure",2
"2t9nzj9",0,4506,"BADE","negative","lure",2
"2t9nzj9",4,3078,"BADE","negative","true_",2
"2t9nzj9",0,4231,"BADE","negative","lure",3
"2t9nzj9",0,9997,"BADE","negative","lure",3
"2t9nzj9",2,8098,"BADE","negative","absurd",3
"2t9nzj9",6,5642,"BADE","negative","true_",3
"2t9nzj9",0,14830,"BADE","negative","absurd",1
"2t9nzj9",2,4334,"BADE","negative","lure",1
"2t9nzj9",2,3084,"BADE","negative","lure",1
"2t9nzj9",4,3465,"BADE","negative","true_",1
"2t9nzj9",0,6370,"BADE","negative","absurd",2
"2t9nzj9",2,3221,"BADE","negative","lure",2
"2t9nzj9",4,3534,"BADE","negative","lure",2
"2t9nzj9",4,4063,"BADE","negative","true_",2
"2t9nzj9",2,6133,"BADE","negative","lure",3
"2t9nzj9",2,3293,"BADE","negative","lure",3
"2t9nzj9",0,2650,"BADE","negative","absurd",3
"2t9nzj9",0,3356,"BADE","negative","true_",3
"2t9nzj9",2,8191,"BADE","negative","absurd",1
"2t9nzj9",4,3338,"BADE","negative","lure",1
"2t9nzj9",4,2657,"BADE","negative","lure",1
"2t9nzj9",4,3212,"BADE","negative","true_",1
"2t9nzj9",0,6374,"BADE","negative","absurd",2
"2t9nzj9",2,3868,"BADE","negative","lure",2
"2t9nzj9",4,3747,"BADE","negative","lure",2
"2t9nzj9",4,4031,"BADE","negative","true_",2
"2t9nzj9",0,8565,"BADE","negative","lure",3
"2t9nzj9",0,5592,"BADE","negative","lure",3
"2t9nzj9",0,3273,"BADE","negative","absurd",3
"2t9nzj9",4,7000,"BADE","negative","true_",3
"7wc8b0x",4,9530,"BADE","negative","lure",1
"7wc8b0x",4,4223,"BADE","negative","lure",1
"7wc8b0x",2,2689,"BADE","negative","true_",1
"7wc8b0x",0,3636,"BADE","negative","absurd",1
"7wc8b0x",0,6192,"BADE","negative","absurd",2
"7wc8b0x",0,4744,"BADE","negative","lure",2
"7wc8b0x",2,2133,"BADE","negative","lure",2
"7wc8b0x",2,1844,"BADE","negative","true_",2
"7wc8b0x",0,3605,"BADE","negative","lure",3
"7wc8b0x",0,2486,"BADE","negative","absurd",3
"7wc8b0x",0,2415,"BADE","negative","lure",3
"7wc8b0x",4,2860,"BADE","negative","true_",3
"7wc8b0x",4,7996,"BADE","positive","lure",1
"7wc8b0x",2,3214,"BADE","positive","lure",1
"7wc8b0x",2,3321,"BADE","positive","true_",1
"7wc8b0x",0,3077,"BADE","positive","absurd",1
"7wc8b0x",0,5124,"BADE","positive","absurd",2
"7wc8b0x",0,2233,"BADE","positive","lure",2
"7wc8b0x",2,2579,"BADE","positive","lure",2
"7wc8b0x",2,2700,"BADE","positive","true_",2
"7wc8b0x",2,5691,"BADE","positive","lure",3
"7wc8b0x",0,2612,"BADE","positive","absurd",3
"7wc8b0x",0,4321,"BADE","positive","lure",3
"7wc8b0x",4,2397,"BADE","positive","true_",3
"7wc8b0x",4,4369,"BADE","positive","lure",1
"7wc8b0x",4,2454,"BADE","positive","lure",1
"7wc8b0x",2,2645,"BADE","positive","true_",1
"7wc8b0x",0,4579,"BADE","positive","absurd",1
"7wc8b0x",2,4774,"BADE","positive","lure",1
"7wc8b0x",2,3230,"BADE","positive","lure",1
"7wc8b0x",2,3875,"BADE","positive","true_",1
"7wc8b0x",0,2281,"BADE","positive","absurd",1
"7wc8b0x",0,4161,"BADE","positive","absurd",2
"7wc8b0x",0,3035,"BADE","positive","lure",2
"7wc8b0x",2,1689,"BADE","positive","lure",2
"7wc8b0x",2,2141,"BADE","positive","true_",2
"7wc8b0x",2,5175,"BADE","negative","lure",1
"7wc8b0x",2,4570,"BADE","negative","lure",1
"7wc8b0x",2,3266,"BADE","negative","true_",1
"7wc8b0x",0,4256,"BADE","negative","absurd",1
"7wc8b0x",0,4997,"BADE","negative","absurd",2
"7wc8b0x",2,2718,"BADE","negative","lure",2
"7wc8b0x",0,3656,"BADE","negative","lure",2
"7wc8b0x",2,5728,"BADE","negative","true_",2
"7wc8b0x",0,6410,"BADE","negative","lure",3
"7wc8b0x",0,3399,"BADE","negative","absurd",3
"7wc8b0x",4,3111,"BADE","negative","lure",3
"7wc8b0x",2,2862,"BADE","negative","true_",3
"7wc8b0x",2,3985,"BADE","positive","lure",1
"7wc8b0x",2,3355,"BADE","positive","lure",1
"7wc8b0x",2,4198,"BADE","positive","true_",1
"7wc8b0x",0,2737,"BADE","positive","absurd",1
"7wc8b0x",0,3891,"BADE","positive","absurd",2
"7wc8b0x",0,5337,"BADE","positive","lure",2
"7wc8b0x",0,3307,"BADE","positive","lure",2
"7wc8b0x",4,4850,"BADE","positive","true_",2
"7wc8b0x",0,4324,"BADE","negative","lure",1
"7wc8b0x",2,2977,"BADE","negative","lure",1
"7wc8b0x",0,4449,"BADE","negative","true_",1
"7wc8b0x",0,2543,"BADE","negative","absurd",1
"7wc8b0x",0,3680,"BADE","negative","absurd",2
"7wc8b0x",0,3844,"BADE","negative","lure",2
"7wc8b0x",0,2097,"BADE","negative","lure",2
"7wc8b0x",4,2508,"BADE","negative","true_",2
"7wc8b0x",4,4153,"BADE","negative","lure",1
"7wc8b0x",4,2497,"BADE","negative","lure",1
"7wc8b0x",2,2224,"BADE","negative","true_",1
"7wc8b0x",0,2748,"BADE","negative","absurd",1
"7wc8b0x",0,4516,"BADE","negative","lure",1
"7wc8b0x",4,4984,"BADE","negative","lure",1
"7wc8b0x",2,2255,"BADE","negative","true_",1
"7wc8b0x",0,2212,"BADE","negative","absurd",1
"7wc8b0x",0,3661,"BADE","negative","absurd",2
"7wc8b0x",4,6105,"BADE","negative","lure",2
"7wc8b0x",2,3099,"BADE","negative","lure",2
"7wc8b0x",4,3169,"BADE","negative","true_",2
"7wc8b0x",0,4676,"BADE","positive","lure",1
"7wc8b0x",4,2153,"BADE","positive","lure",1
"7wc8b0x",2,3136,"BADE","positive","true_",1
"7wc8b0x",2,3100,"BADE","positive","absurd",1
"7wc8b0x",0,4874,"BADE","negative","lure",1
"7wc8b0x",0,4552,"BADE","negative","lure",1
"7wc8b0x",0,2851,"BADE","negative","true_",1
"7wc8b0x",0,3350,"BADE","negative","absurd",1
"7wc8b0x",0,3343,"BADE","negative","absurd",2
"7wc8b0x",2,2621,"BADE","negative","lure",2
"7wc8b0x",2,6275,"BADE","negative","lure",2
"7wc8b0x",0,2691,"BADE","negative","true_",2
"7wc8b0x",4,4709,"BADE","positive","lure",1
"7wc8b0x",4,2667,"BADE","positive","lure",1
"7wc8b0x",4,4220,"BADE","positive","true_",1
"7wc8b0x",0,3547,"BADE","positive","absurd",1
"7wc8b0x",0,4780,"BADE","negative","lure",1
"7wc8b0x",0,2702,"BADE","negative","lure",1
"7wc8b0x",2,5760,"BADE","negative","true_",1
"7wc8b0x",0,2213,"BADE","negative","absurd",1
"7wc8b0x",0,3765,"BADE","negative","absurd",2
"7wc8b0x",2,1672,"BADE","negative","lure",2
"7wc8b0x",2,1504,"BADE","negative","lure",2
"7wc8b0x",4,3148,"BADE","negative","true_",2
"7wc8b0x",0,4975,"BADE","negative","lure",1
"7wc8b0x",2,2131,"BADE","negative","lure",1
"7wc8b0x",2,2372,"BADE","negative","true_",1
"7wc8b0x",0,2257,"BADE","negative","absurd",1
"7wc8b0x",0,3057,"BADE","negative","absurd",2
"7wc8b0x",4,2562,"BADE","negative","lure",2
"7wc8b0x",2,2785,"BADE","negative","lure",2
"7wc8b0x",2,2395,"BADE","negative","true_",2
"7wc8b0x",0,5418,"BADE","positive","lure",1
"7wc8b0x",2,2118,"BADE","positive","lure",1
"7wc8b0x",0,2272,"BADE","positive","true_",1
"7wc8b0x",0,3044,"BADE","positive","absurd",1
"7wc8b0x",2,4715,"BADE","positive","lure",1
"7wc8b0x",2,2600,"BADE","positive","lure",1
"7wc8b0x",0,3924,"BADE","positive","true_",1
"7wc8b0x",0,5054,"BADE","positive","absurd",1
"7wc8b0x",0,6607,"BADE","positive","absurd",2
"7wc8b0x",2,6490,"BADE","positive","lure",2
"7wc8b0x",4,4757,"BADE","positive","lure",2
"7wc8b0x",4,3111,"BADE","positive","true_",2
"7wc8b0x",0,5076,"BADE","positive","lure",1
"7wc8b0x",2,4827,"BADE","positive","lure",1
"7wc8b0x",2,2771,"BADE","positive","true_",1
"7wc8b0x",0,2909,"BADE","positive","absurd",1
"7wc8b0x",0,4498,"BADE","positive","absurd",2
"7wc8b0x",2,6046,"BADE","positive","lure",2
"7wc8b0x",2,2077,"BADE","positive","lure",2
"7wc8b0x",2,3227,"BADE","positive","true_",2
"7wc8b0x",2,6371,"BADE","negative","lure",1
"7wc8b0x",2,2347,"BADE","negative","lure",1
"7wc8b0x",0,2473,"BADE","negative","true_",1
"7wc8b0x",2,5168,"BADE","negative","absurd",1
"7wc8b0x",0,6059,"BADE","negative","lure",1
"7wc8b0x",0,4609,"BADE","negative","lure",1
"7wc8b0x",2,4607,"BADE","negative","true_",1
"7wc8b0x",2,3478,"BADE","negative","absurd",1
"7wc8b0x",2,4848,"BADE","negative","absurd",2
"7wc8b0x",0,3754,"BADE","negative","lure",2
"7wc8b0x",2,1902,"BADE","negative","lure",2
"7wc8b0x",2,3228,"BADE","negative","true_",2
"7wc8b0x",0,6196,"BADE","positive","lure",1
"7wc8b0x",2,2840,"BADE","positive","lure",1
"7wc8b0x",4,3093,"BADE","positive","true_",1
"7wc8b0x",0,2449,"BADE","positive","absurd",1
"7wc8b0x",4,10680,"BADE","negative","lure",1
"7wc8b0x",2,30924,"BADE","negative","lure",1
"7wc8b0x",2,3308,"BADE","negative","true_",1
"7wc8b0x",0,2207,"BADE","negative","absurd",1
"7wc8b0x",2,5058,"BADE","negative","lure",1
"7wc8b0x",4,2985,"BADE","negative","lure",1
"7wc8b0x",0,3810,"BADE","negative","true_",1
"7wc8b0x",0,3217,"BADE","negative","absurd",1
"7wc8b0x",2,3141,"BADE","positive","lure",1
"7wc8b0x",4,2872,"BADE","positive","lure",1
"7wc8b0x",4,3241,"BADE","positive","true_",1
"7wc8b0x",0,4940,"BADE","positive","absurd",1
"7wc8b0x",0,5031,"BADE","positive","lure",1
"7wc8b0x",2,2703,"BADE","positive","lure",1
"7wc8b0x",2,2504,"BADE","positive","true_",1
"7wc8b0x",0,3638,"BADE","positive","absurd",1
"0aozzl5",2,15634,"BADE","positive","lure",1
"0aozzl5",0,36073,"BADE","positive","absurd",1
"0aozzl5",3,10461,"BADE","positive","lure",1
"0aozzl5",1,6208,"BADE","positive","true_",1
"0aozzl5",4,7587,"BADE","positive","lure",1
"0aozzl5",0,8487,"BADE","positive","absurd",1
"0aozzl5",4,5635,"BADE","positive","lure",1
"0aozzl5",0,4996,"BADE","positive","true_",1
"0aozzl5",3,26645,"BADE","negative","lure",1
"0aozzl5",1,5484,"BADE","negative","absurd",1
"0aozzl5",1,6399,"BADE","negative","lure",1
"0aozzl5",1,6532,"BADE","negative","true_",1
"0aozzl5",0,8832,"BADE","negative","true_",2
"0aozzl5",2,5778,"BADE","negative","lure",2
"0aozzl5",0,11975,"BADE","negative","absurd",2
"0aozzl5",4,4693,"BADE","negative","lure",2
"0aozzl5",2,8399,"BADE","positive","lure",1
"0aozzl5",0,3930,"BADE","positive","absurd",1
"0aozzl5",0,4324,"BADE","positive","lure",1
"0aozzl5",5,3650,"BADE","positive","true_",1
"0aozzl5",6,5197,"BADE","positive","true_",2
"0aozzl5",0,3603,"BADE","positive","lure",2
"0aozzl5",0,5119,"BADE","positive","absurd",2
"0aozzl5",0,4454,"BADE","positive","lure",2
"0aozzl5",0,5940,"BADE","positive","lure",1
"0aozzl5",2,5745,"BADE","positive","absurd",1
"0aozzl5",2,5745,"BADE","positive","lure",1
"0aozzl5",1,15634,"BADE","positive","true_",1
"0aozzl5",2,8692,"BADE","positive","true_",2
"0aozzl5",3,5840,"BADE","positive","lure",2
"0aozzl5",5,5125,"BADE","positive","absurd",2
"0aozzl5",0,3978,"BADE","positive","lure",2
"0aozzl5",0,7346,"BADE","negative","lure",1
"0aozzl5",0,6364,"BADE","negative","absurd",1
"0aozzl5",1,5501,"BADE","negative","lure",1
"0aozzl5",1,5098,"BADE","negative","true_",1
"0aozzl5",5,8368,"BADE","negative","true_",2
"0aozzl5",1,6159,"BADE","negative","lure",2
"0aozzl5",0,7368,"BADE","negative","absurd",2
"0aozzl5",1,5852,"BADE","negative","lure",2
"0aozzl5",0,12942,"BADE","negative","lure",1
"0aozzl5",1,57146,"BADE","negative","absurd",1
"0aozzl5",5,8931,"BADE","negative","lure",1
"0aozzl5",1,4319,"BADE","negative","true_",1
"0aozzl5",2,6862,"BADE","positive","lure",1
"0aozzl5",0,5398,"BADE","positive","absurd",1
"0aozzl5",6,7931,"BADE","positive","lure",1
"0aozzl5",4,61256,"BADE","positive","true_",1
"0aozzl5",1,8538,"BADE","negative","lure",1
"0aozzl5",1,7056,"BADE","negative","absurd",1
"0aozzl5",5,5947,"BADE","negative","lure",1
"0aozzl5",0,3652,"BADE","negative","true_",1
"0aozzl5",3,7681,"BADE","positive","lure",1
"0aozzl5",0,7015,"BADE","positive","absurd",1
"0aozzl5",1,4427,"BADE","positive","lure",1
"0aozzl5",5,3734,"BADE","positive","true_",1
"0aozzl5",1,10915,"BADE","positive","lure",1
"0aozzl5",0,5225,"BADE","positive","absurd",1
"0aozzl5",2,5786,"BADE","positive","lure",1
"0aozzl5",1,6726,"BADE","positive","true_",1
"0aozzl5",1,12120,"BADE","negative","lure",1
"0aozzl5",0,4658,"BADE","negative","absurd",1
"0aozzl5",5,5611,"BADE","negative","lure",1
"0aozzl5",1,5118,"BADE","negative","true_",1
"0aozzl5",1,53057,"BADE","negative","lure",1
"0aozzl5",0,6094,"BADE","negative","absurd",1
"0aozzl5",3,312037,"BADE","negative","lure",1
"0aozzl5",4,5102,"BADE","negative","true_",1
"0aozzl5",1,5995,"BADE","positive","lure",1
"0aozzl5",1,38023,"BADE","positive","absurd",1
"0aozzl5",1,5473,"BADE","positive","lure",1
"0aozzl5",4,4874,"BADE","positive","true_",1
"0aozzl5",4,7024,"BADE","negative","lure",1
"0aozzl5",0,4099,"BADE","negative","absurd",1
"0aozzl5",5,4914,"BADE","negative","lure",1
"0aozzl5",6,4347,"BADE","negative","true_",1
"0aozzl5",1,5162,"BADE","negative","lure",1
"0aozzl5",0,4260,"BADE","negative","absurd",1
"0aozzl5",1,4603,"BADE","negative","lure",1
"0aozzl5",5,3905,"BADE","negative","true_",1
"0aozzl5",1,5716,"BADE","negative","lure",1
"0aozzl5",0,6595,"BADE","negative","absurd",1
"0aozzl5",3,5398,"BADE","negative","lure",1
"0aozzl5",1,5011,"BADE","negative","true_",1
"0aozzl5",4,5831,"BADE","negative","lure",1
"0aozzl5",1,6573,"BADE","negative","absurd",1
"0aozzl5",6,4949,"BADE","negative","lure",1
"0aozzl5",1,4180,"BADE","negative","true_",1
"0aozzl5",1,13106,"BADE","negative","lure",1
"0aozzl5",0,7985,"BADE","negative","absurd",1
"0aozzl5",3,6940,"BADE","negative","lure",1
"0aozzl5",4,6721,"BADE","negative","true_",1
"0aozzl5",0,11927,"BADE","negative","lure",1
"0aozzl5",0,4928,"BADE","negative","absurd",1
"0aozzl5",2,8568,"BADE","negative","lure",1
"0aozzl5",3,5083,"BADE","negative","true_",1
"0aozzl5",4,6633,"BADE","positive","lure",1
"0aozzl5",0,12795,"BADE","positive","absurd",1
"0aozzl5",3,4985,"BADE","positive","lure",1
"0aozzl5",1,9719,"BADE","positive","true_",1
"0aozzl5",3,7147,"BADE","positive","lure",1
"0aozzl5",0,6251,"BADE","positive","absurd",1
"0aozzl5",4,5221,"BADE","positive","lure",1
"0aozzl5",5,12772,"BADE","positive","true_",1
"0aozzl5",0,5870,"BADE","positive","lure",1
"0aozzl5",0,6022,"BADE","positive","absurd",1
"0aozzl5",0,8812,"BADE","positive","lure",1
"0aozzl5",1,9738,"BADE","positive","true_",1
"0aozzl5",0,22353,"BADE","positive","lure",1
"0aozzl5",0,27300,"BADE","positive","absurd",1
"0aozzl5",4,7173,"BADE","positive","lure",1
"0aozzl5",6,5975,"BADE","positive","true_",1
"b9uedz9",0,13741,"BADE","positive","absurd",1
"b9uedz9",2,6845,"BADE","positive","lure",1
"b9uedz9",4,5894,"BADE","positive","lure",1
"b9uedz9",4,7222,"BADE","positive","true_",1
"b9uedz9",4,7069,"BADE","positive","lure",2
"b9uedz9",4,5238,"BADE","positive","true_",2
"b9uedz9",0,3509,"BADE","positive","absurd",2
"b9uedz9",6,5110,"BADE","positive","lure",2
"b9uedz9",0,4285,"BADE","positive","absurd",3
"b9uedz9",6,3998,"BADE","positive","lure",3
"b9uedz9",4,3118,"BADE","positive","lure",3
