"subject","bade_condition","prompt_type","scenario_trial","response_mean","rt_mean","D","N","P","stai_score","MSS","skipped"
"3t3eqhh","positive","true_",3,4,10.0348333333333,8,8,11,41,27,0
"3t3eqhh","positive","lure",3,3.45833333333333,5.500625,8,8,11,41,27,0
"3t3eqhh","positive","absurd",1,3.41666666666667,4.66216666666667,8,8,11,41,27,0
"3t3eqhh","positive","absurd",2,3.66666666666667,4.04883333333333,8,8,11,41,27,0
"3t3eqhh","positive","absurd",3,2.83333333333333,4.677,8,8,11,41,27,0
"3t3eqhh","positive","lure",1,3.25,6.320125,8,8,11,41,27,0
"3t3eqhh","positive","lure",2,3.29166666666667,8.47895833333333,8,8,11,41,27,0
"3t3eqhh","positive","true_",1,3.75,5.34791666666667,8,8,11,41,27,0
"3uje6jg","negative","lure",1,3.08333333333333,5.48704166666667,6,8,5,43,19,24
"3uje6jg","negative","true_",1,2.66666666666667,9.41683333333333,6,8,5,43,19,24
"3uje6jg","negative","absurd",1,3.83333333333333,3.28083333333333,6,8,5,43,19,24
"3uje6jg","positive","true_",1,3.08333333333333,3.93141666666667,6,8,5,43,19,24
"3uje6jg","positive","lure",1,3.25,4.58620833333333,6,8,5,43,19,24
"3uje6jg","positive","absurd",1,3.5,3.27691666666667,6,8,5,43,19,24
"4dtj1vh","negative","lure",1,4.54166666666667,7.77545833333333,1,5,7,33,13,24
"4dtj1vh","negative","absurd",1,2.91666666666667,5.26825,1,5,7,33,13,24
"4dtj1vh","negative","true_",1,1.75,6.14533333333333,1,5,7,33,13,24
"4dtj1vh","positive","lure",2,3.25,6.62075,1,5,7,33,13,22
"4dtj1vh","positive","true_",2,4.5,5.349,1,5,7,33,13,22
"4dtj1vh","positive","lure",1,2.33333333333333,10.9184166666667,1,5,7,33,13,22
"4dtj1vh","positive","absurd",2,3,3.926,1,5,7,33,13,22
"4dtj1vh","positive","true_",1,4.75,5.39941666666667,1,5,7,33,13,22
"4dtj1vh","positive","absurd",1,2.33333333333333,5.94258333333333,1,5,7,33,13,22
"4e7mcvn","negative","absurd",1,1.91666666666667,8.70108333333333,9,7,4,48,20,24
"4e7mcvn","negative","lure",1,3.29166666666667,4.64595833333333,9,7,4,48,20,24
"4e7mcvn","negative","true_",1,2.41666666666667,3.05208333333333,9,7,4,48,20,24
"4e7mcvn","positive","absurd",2,2,2.594,9,7,4,48,20,23
"4e7mcvn","positive","true_",2,1,3.588,9,7,4,48,20,23
"4e7mcvn","positive","absurd",1,1.75,4.04391666666667,9,7,4,48,20,23
"4e7mcvn","positive","lure",2,1,4.0745,9,7,4,48,20,23
"4e7mcvn","positive","true_",1,2.83333333333333,4.25333333333333,9,7,4,48,20,23
"4e7mcvn","positive","lure",1,3.375,4.93904166666667,9,7,4,48,20,23
"4fps5v4","negative","true_",1,1.75,5.46933333333333,0,2,0,34,2,24
"4fps5v4","negative","lure",1,2.5,2.98041666666667,0,2,0,34,2,24
"4fps5v4","negative","absurd",1,1.16666666666667,3.9705,0,2,0,34,2,24
"4fps5v4","positive","lure",2,0,4.0075,0,2,0,34,2,23
"4fps5v4","positive","absurd",2,1,3.231,0,2,0,34,2,23
"4fps5v4","positive","absurd",1,0.75,3.29,0,2,0,34,2,23
"4fps5v4","positive","lure",1,2.08333333333333,3.773375,0,2,0,34,2,23
"4fps5v4","positive","true_",2,6,3.186,0,2,0,34,2,23
"4fps5v4","positive","true_",1,2.5,5.01333333333333,0,2,0,34,2,23
"4ru4c2p","negative","true_",1,2,13.0490833333333,1,2,1,36,4,0
"4ru4c2p","negative","true_",2,2.5,2.68525,1,2,1,36,4,0
"4ru4c2p","negative","true_",3,3.33333333333333,3.74041666666667,1,2,1,36,4,0
"4ru4c2p","negative","absurd",1,0.666666666666667,4.16008333333333,1,2,1,36,4,0
"4ru4c2p","negative","absurd",2,0.166666666666667,3.4835,1,2,1,36,4,0
"4ru4c2p","negative","absurd",3,0,2.90383333333333,1,2,1,36,4,0
"4ru4c2p","negative","lure",1,2.25,3.574,1,2,1,36,4,0
"4ru4c2p","negative","lure",2,1.91666666666667,11.5092083333333,1,2,1,36,4,0
"4ru4c2p","negative","lure",3,0.5,4.57379166666667,1,2,1,36,4,0
"4ru4c2p","positive","lure",2,2.09090909090909,6.02213636363636,1,2,1,36,4,2
"4ru4c2p","positive","lure",1,2.91666666666667,4.27475,1,2,1,36,4,2
"4ru4c2p","positive","absurd",2,0.727272727272727,4.15963636363636,1,2,1,36,4,2
"4ru4c2p","positive","absurd",1,1,5.90716666666667,1,2,1,36,4,2
"4ru4c2p","positive","absurd",3,0.363636363636364,4.39363636363636,1,2,1,36,4,2
"4ru4c2p","positive","true_",1,1.66666666666667,15.9819166666667,1,2,1,36,4,2
"4ru4c2p","positive","true_",3,3.09090909090909,3.71763636363636,1,2,1,36,4,2
"4ru4c2p","positive","true_",2,2.36363636363636,3.691,1,2,1,36,4,2
"4ru4c2p","positive","lure",3,1.54545454545455,7.01709090909091,1,2,1,36,4,2
"4ur07ha","negative","lure",2,2.22222222222222,8.96955555555556,8,9,3,63,20,13
"4ur07ha","negative","absurd",3,0,17.6925,8,9,3,63,20,13
"4ur07ha","negative","true_",3,6,4.493,8,9,3,63,20,13
"4ur07ha","negative","lure",1,2.66666666666667,49.753125,8,9,3,63,20,13
"4ur07ha","negative","absurd",1,0.5,4.41625,8,9,3,63,20,13
"4ur07ha","negative","true_",1,2.08333333333333,11.3171666666667,8,9,3,63,20,13
"4ur07ha","negative","true_",2,2,3.09133333333333,8,9,3,63,20,13
"4ur07ha","negative","absurd",2,0.666666666666667,8.80055555555555,8,9,3,63,20,13
"4ur07ha","negative","lure",3,0.5,9.47125,8,9,3,63,20,13
"4ur07ha","positive","lure",1,1.95833333333333,10.1627083333333,8,9,3,63,20,17
"4ur07ha","positive","lure",2,1.9,6.3274,8,9,3,63,20,17
"4ur07ha","positive","true_",1,2.75,7.85891666666667,8,9,3,63,20,17
"4ur07ha","positive","absurd",3,0,2.253,8,9,3,63,20,17
"4ur07ha","positive","absurd",2,1.4,10.2862,8,9,3,63,20,17
"4ur07ha","positive","lure",3,0,3.13175,8,9,3,63,20,17
"4ur07ha","positive","absurd",1,0.833333333333333,5.43516666666667,8,9,3,63,20,17
"4ur07ha","positive","true_",3,6,2.154,8,9,3,63,20,17
"4ur07ha","positive","true_",2,4.4,2.708,8,9,3,63,20,17
"58qsvn4","negative","absurd",1,1.66666666666667,11.68,0,0,0,38.75,0,23
"58qsvn4","negative","true_",1,2.66666666666667,3.41516666666667,0,0,0,38.75,0,23
"58qsvn4","negative","absurd",2,4,5.671,0,0,0,38.75,0,23
"58qsvn4","negative","true_",2,2,3.864,0,0,0,38.75,0,23
"58qsvn4","negative","lure",1,3.83333333333333,6.78191666666667,0,0,0,38.75,0,23
"58qsvn4","negative","lure",2,1.5,7.152,0,0,0,38.75,0,23
"58qsvn4","positive","true_",1,3.25,4.11958333333333,0,0,0,38.75,0,24
"58qsvn4","positive","lure",1,3.91666666666667,4.39770833333333,0,0,0,38.75,0,24
"58qsvn4","positive","absurd",1,2,7.61058333333333,0,0,0,38.75,0,24
"59wv3ae","negative","true_",2,2.5,4.627,0,1,1,21,2,22
"59wv3ae","negative","absurd",2,0,5.2265,0,1,1,21,2,22
"59wv3ae","negative","lure",2,4,6.4805,0,1,1,21,2,22
"59wv3ae","negative","absurd",1,0.75,4.37975,0,1,1,21,2,22
"59wv3ae","negative","true_",1,1.83333333333333,4.37483333333333,0,1,1,21,2,22
"59wv3ae","negative","lure",1,3.375,17.9770833333333,0,1,1,21,2,22
"59wv3ae","positive","true_",1,4,5.17091666666667,0,1,1,21,2,24
"59wv3ae","positive","absurd",1,0.916666666666667,9.00875,0,1,1,21,2,24
"59wv3ae","positive","lure",1,2,9.98745833333333,0,1,1,21,2,24
"59x0s18","negative","absurd",1,4,5.29825,6,5,9,49,20,18
"59x0s18","negative","true_",3,4.5,2.2015,6,5,9,49,20,18
"59x0s18","negative","true_",2,4,2.713,6,5,9,49,20,18
"59x0s18","negative","lure",3,5,1.925,6,5,9,49,20,18
"59x0s18","negative","lure",1,4.29166666666667,2.84279166666667,6,5,9,49,20,18
"59x0s18","negative","absurd",3,4.5,1.4935,6,5,9,49,20,18
"59x0s18","negative","absurd",2,4.25,2.241,6,5,9,49,20,18
"59x0s18","negative","true_",1,3.58333333333333,2.22433333333333,6,5,9,49,20,18
"59x0s18","negative","lure",2,3.875,1.963375,6,5,9,49,20,18
"59x0s18","positive","lure",3,5,1.4325,6,5,9,49,20,22
"59x0s18","positive","true_",1,4.16666666666667,4.12925,6,5,9,49,20,22
"59x0s18","positive","true_",2,4,2.398,6,5,9,49,20,22
"59x0s18","positive","lure",2,5,1.8645,6,5,9,49,20,22
"59x0s18","positive","lure",1,4.375,2.781625,6,5,9,49,20,22
"59x0s18","positive","absurd",2,5,1.608,6,5,9,49,20,22
"59x0s18","positive","absurd",1,4.08333333333333,3.069,6,5,9,49,20,22
"59x0s18","positive","true_",3,4,2.801,6,5,9,49,20,22
"59x0s18","positive","absurd",3,4,1.826,6,5,9,49,20,22
"5dl3p3e","negative","absurd",2,0.3,3.6463,6,7,4,37,17,9
"5dl3p3e","negative","true_",1,2.75,7.25225,6,7,4,37,17,9
"5dl3p3e","negative","absurd",3,0,5.0274,6,7,4,37,17,9
"5dl3p3e","negative","lure",2,2.75,5.48745,6,7,4,37,17,9
"5dl3p3e","negative","absurd",1,0.666666666666667,5.13391666666667,6,7,4,37,17,9
"5dl3p3e","negative","true_",2,3.7,11.0007,6,7,4,37,17,9
"5dl3p3e","negative","lure",1,2.91666666666667,4.35591666666667,6,7,4,37,17,9
"5dl3p3e","negative","lure",3,1.2,6.5314,6,7,4,37,17,9
"5dl3p3e","negative","true_",3,4,5.7552,6,7,4,37,17,9
"5dl3p3e","positive","lure",1,3.16666666666667,5.29779166666667,6,7,4,37,17,8
"5dl3p3e","positive","lure",2,1.95833333333333,3.39620833333333,6,7,4,37,17,8
"5dl3p3e","positive","absurd",1,0.5,3.98766666666667,6,7,4,37,17,8
"5dl3p3e","positive","true_",3,4.25,5.4835,6,7,4,37,17,8
"5dl3p3e","positive","true_",2,4.25,5.7755,6,7,4,37,17,8
"5dl3p3e","positive","absurd",3,1.25,3.106,6,7,4,37,17,8
"5dl3p3e","positive","lure",3,1.75,3.499875,6,7,4,37,17,8
"5dl3p3e","positive","absurd",2,0.75,3.06075,6,7,4,37,17,8
"5dl3p3e","positive","true_",1,2.83333333333333,7.7155,6,7,4,37,17,8
"5krbzu1","negative","absurd",2,5,7.389,6,3,11,40,20,23
"5krbzu1","negative","absurd",1,3.16666666666667,3.17941666666667,6,3,11,40,20,23
"5krbzu1","negative","lure",2,3.5,3.2935,6,3,11,40,20,23
"5krbzu1","negative","true_",1,3.75,2.9295,6,3,11,40,20,23
"5krbzu1","negative","lure",1,3.70833333333333,2.86633333333333,6,3,11,40,20,23
"5krbzu1","negative","true_",2,5,2.643,6,3,11,40,20,23
"5krbzu1","positive","true_",1,4,3.90125,6,3,11,40,20,24
"5krbzu1","positive","lure",1,3.08333333333333,4.00333333333333,6,3,11,40,20,24
"5krbzu1","positive","absurd",1,2.83333333333333,3.966,6,3,11,40,20,24
"5pjk69c","negative","absurd",1,1.83333333333333,4.51925,4,3,8,35,15,0
"5pjk69c","negative","absurd",2,1.75,6.96033333333333,4,3,8,35,15,0
"5pjk69c","negative","absurd",3,2.25,5.74933333333333,4,3,8,35,15,0
"5pjk69c","negative","lure",1,2,11.179125,4,3,8,35,15,0
"5pjk69c","negative","lure",2,2.91666666666667,4.14895833333333,4,3,8,35,15,0
"5pjk69c","negative","lure",3,2.41666666666667,5.251125,4,3,8,35,15,0
"5pjk69c","negative","true_",1,2.75,3.67341666666667,4,3,8,35,15,0
"5pjk69c","negative","true_",2,2.25,5.003,4,3,8,35,15,0
"5pjk69c","negative","true_",3,3.41666666666667,5.20483333333333,4,3,8,35,15,0
"5pjk69c","positive","absurd",1,1.83333333333333,5.13108333333333,4,3,8,35,15,0
"5pjk69c","positive","absurd",2,1.58333333333333,8.9025,4,3,8,35,15,0
"5pjk69c","positive","absurd",3,1.5,4.13241666666667,4,3,8,35,15,0
"5pjk69c","positive","lure",1,3.375,8.699875,4,3,8,35,15,0
"5pjk69c","positive","lure",2,2.41666666666667,3.80558333333333,4,3,8,35,15,0
"5pjk69c","positive","lure",3,3.625,6.24508333333333,4,3,8,35,15,0
"5pjk69c","positive","true_",1,3.33333333333333,4.3375,4,3,8,35,15,0
"5pjk69c","positive","true_",2,2.83333333333333,5.10791666666667,4,3,8,35,15,0
"5pjk69c","positive","true_",3,3.91666666666667,3.81841666666667,4,3,8,35,15,0
"5rzodn4","negative","absurd",1,1.33333333333333,4.84816666666667,11,4,13,66,28,12
"5rzodn4","negative","lure",3,2,4.11066666666667,11,4,13,66,28,12
"5rzodn4","negative","true_",2,2.66666666666667,6.08833333333333,11,4,13,66,28,12
"5rzodn4","negative","true_",3,3.66666666666667,4.369,11,4,13,66,28,12
"5rzodn4","negative","lure",1,2.5,6.09529166666667,11,4,13,66,28,12
"5rzodn4","negative","absurd",2,1,3.94877777777778,11,4,13,66,28,12
"5rzodn4","negative","absurd",3,0.666666666666667,4.89133333333333,11,4,13,66,28,12
"5rzodn4","negative","true_",1,2.5,4.05391666666667,11,4,13,66,28,12
"5rzodn4","negative","lure",2,2.22222222222222,5.05244444444444,11,4,13,66,28,12
"5rzodn4","positive","absurd",1,1.66666666666667,4.09466666666667,11,4,13,66,28,13
"5rzodn4","positive","true_",2,4,6.1462,11,4,13,66,28,13
"5rzodn4","positive","lure",3,3,6.541,11,4,13,66,28,13
"5rzodn4","positive","absurd",3,2,6.744,11,4,13,66,28,13
"5rzodn4","positive","true_",3,5,4.288,11,4,13,66,28,13
"5rzodn4","positive","true_",1,2.75,4.06166666666667,11,4,13,66,28,13
"5rzodn4","positive","absurd",2,0.6,4.6747,11,4,13,66,28,13
"5rzodn4","positive","lure",1,2.125,5.00104166666667,11,4,13,66,28,13
"5rzodn4","positive","lure",2,1.35,4.00395,11,4,13,66,28,13
"5tyytlu","negative","true_",2,3.8,3.6432,9,3,3,77,15,13
"5tyytlu","negative","lure",1,1.83333333333333,7.77341666666667,9,3,3,77,15,13
"5tyytlu","negative","lure",3,0,2.139,9,3,3,77,15,13
"5tyytlu","negative","true_",1,2.16666666666667,3.74125,9,3,3,77,15,13
"5tyytlu","negative","absurd",1,0.25,4.86891666666667,9,3,3,77,15,13
"5tyytlu","negative","true_",3,5,3.996,9,3,3,77,15,13
"5tyytlu","negative","absurd",3,0,4.662,9,3,3,77,15,13
"5tyytlu","negative","lure",2,0.9,5.47055,9,3,3,77,15,13
"5tyytlu","negative","absurd",2,0,3.31,9,3,3,77,15,13
"5tyytlu","positive","true_",1,2.58333333333333,4.17716666666667,9,3,3,77,15,13
"5tyytlu","positive","lure",1,2.70833333333333,5.67175,9,3,3,77,15,13
"5tyytlu","positive","absurd",1,0.0833333333333333,4.28766666666667,9,3,3,77,15,13
"5tyytlu","positive","absurd",3,0,6.728,9,3,3,77,15,13
"5tyytlu","positive","true_",2,2.77777777777778,3.19588888888889,9,3,3,77,15,13
"5tyytlu","positive","true_",3,1,2.6475,9,3,3,77,15,13
"5tyytlu","positive","absurd",2,0,2.95566666666667,9,3,3,77,15,13
"5tyytlu","positive","lure",3,5,2.1335,9,3,3,77,15,13
"5tyytlu","positive","lure",2,1.94444444444444,5.16061111111111,9,3,3,77,15,13
"6ahlnzk","negative","absurd",1,3.25,4.26233333333333,11,11,12,58,34,0
"6ahlnzk","negative","absurd",2,3.75,3.71008333333333,11,11,12,58,34,0
"6ahlnzk","negative","absurd",3,5,3.87125,11,11,12,58,34,0
"6ahlnzk","negative","lure",1,4.04166666666667,4.76370833333333,11,11,12,58,34,0
"6ahlnzk","negative","lure",2,4.04166666666667,3.942375,11,11,12,58,34,0
"6ahlnzk","negative","lure",3,4.875,6.15895833333333,11,11,12,58,34,0
"6ahlnzk","negative","true_",1,3.66666666666667,5.63133333333333,11,11,12,58,34,0
"6ahlnzk","negative","true_",2,4.25,2.93433333333333,11,11,12,58,34,0
"6ahlnzk","negative","true_",3,4.66666666666667,5.15825,11,11,12,58,34,0
"6ahlnzk","positive","absurd",1,2.83333333333333,4.46441666666667,11,11,12,58,34,0
"6ahlnzk","positive","absurd",2,3.91666666666667,6.7795,11,11,12,58,34,0
"6ahlnzk","positive","absurd",3,4.16666666666667,3.841,11,11,12,58,34,0
"6ahlnzk","positive","lure",1,3.33333333333333,5.79816666666667,11,11,12,58,34,0
"6ahlnzk","positive","lure",2,4.16666666666667,4.522625,11,11,12,58,34,0
"6ahlnzk","positive","lure",3,4.54166666666667,4.09729166666667,11,11,12,58,34,0
"6ahlnzk","positive","true_",1,3.08333333333333,4.31225,11,11,12,58,34,0
"6ahlnzk","positive","true_",2,3.83333333333333,3.76158333333333,11,11,12,58,34,0
"6ahlnzk","positive","true_",3,4.83333333333333,3.58633333333333,11,11,12,58,34,0
"6d24nyb","negative","absurd",1,0.416666666666667,3.47841666666667,0,0,0,33,0,0
"6d24nyb","negative","true_",1,1.66666666666667,61.2768333333333,0,0,0,33,0,0
"6d24nyb","negative","absurd",2,0.583333333333333,5.72091666666667,0,0,0,33,0,0
"6d24nyb","negative","absurd",3,0.166666666666667,5.38575,0,0,0,33,0,0
"6d24nyb","negative","lure",1,2.20833333333333,3.0545,0,0,0,33,0,0
"6d24nyb","negative","true_",2,3,2.83141666666667,0,0,0,33,0,0
"6d24nyb","negative","lure",2,2,2.89954166666667,0,0,0,33,0,0
"6d24nyb","negative","lure",3,0.708333333333333,3.33833333333333,0,0,0,33,0,0
"6d24nyb","negative","true_",3,4.75,3.1065,0,0,0,33,0,0
"6d24nyb","positive","absurd",2,0.416666666666667,3.98616666666667,0,0,0,33,0,0
"6d24nyb","positive","absurd",1,0.5,3.21133333333333,0,0,0,33,0,0
"6d24nyb","positive","absurd",3,0.75,5.89416666666667,0,0,0,33,0,0
"6d24nyb","positive","lure",1,2.70833333333333,3.258375,0,0,0,33,0,0
"6d24nyb","positive","lure",2,2.125,2.76608333333333,0,0,0,33,0,0
"6d24nyb","positive","lure",3,1.33333333333333,3.10591666666667,0,0,0,33,0,0
"6d24nyb","positive","true_",1,2.16666666666667,44.9624166666667,0,0,0,33,0,0
"6d24nyb","positive","true_",2,3.25,3.14583333333333,0,0,0,33,0,0
"6d24nyb","positive","true_",3,4.25,4.39983333333333,0,0,0,33,0,0
"6h3vk18","negative","true_",1,2.33333333333333,4.51333333333333,0,0,0,24,0,23
"6h3vk18","negative","true_",2,4,7.048,0,0,0,24,0,23
"6h3vk18","negative","lure",2,5,3.548,0,0,0,24,0,23
"6h3vk18","negative","absurd",2,0,5.412,0,0,0,24,0,23
"6h3vk18","negative","lure",1,3.25,6.390125,0,0,0,24,0,23
"6h3vk18","negative","absurd",1,0.166666666666667,4.48183333333333,0,0,0,24,0,23
"6h3vk18","positive","true_",1,2.83333333333333,3.87175,0,0,0,24,0,24
"6h3vk18","positive","absurd",1,0,3.558,0,0,0,24,0,24
"6h3vk18","positive","lure",1,2.875,5.36966666666667,0,0,0,24,0,24
"6thxdb0","negative","lure",3,4.33333333333333,5.0915,10,8,12,51,30,10
"6thxdb0","negative","lure",1,4.54166666666667,2.18354166666667,10,8,12,51,30,10
"6thxdb0","negative","true_",1,4.16666666666667,2.94466666666667,10,8,12,51,30,10
"6thxdb0","negative","absurd",1,4.75,2.01558333333333,10,8,12,51,30,10
"6thxdb0","negative","true_",2,4.375,1.880625,10,8,12,51,30,10
"6thxdb0","negative","absurd",3,4.33333333333333,2.452,10,8,12,51,30,10
"6thxdb0","negative","lure",2,4.6875,2.684875,10,8,12,51,30,10
"6thxdb0","negative","true_",3,3.5,10.5968333333333,10,8,12,51,30,10
"6thxdb0","negative","absurd",2,4.375,2.566875,10,8,12,51,30,10
"6thxdb0","positive","true_",2,4.5,2.5435,10,8,12,51,30,11
"6thxdb0","positive","absurd",1,4.08333333333333,1.85666666666667,10,8,12,51,30,11
"6thxdb0","positive","absurd",2,4.25,3.413125,10,8,12,51,30,11
"6thxdb0","positive","lure",1,4.58333333333333,2.206375,10,8,12,51,30,11
"6thxdb0","positive","absurd",3,4.6,2.1994,10,8,12,51,30,11
"6thxdb0","positive","true_",1,4.25,3.69291666666667,10,8,12,51,30,11
"6thxdb0","positive","true_",3,4.2,16.5372,10,8,12,51,30,11
"6thxdb0","positive","lure",2,4.5625,1.9345625,10,8,12,51,30,11
"6thxdb0","positive","lure",3,4.1,3.188,10,8,12,51,30,11
"6vq9eeg","negative","absurd",1,4.33333333333333,4.06525,8,9,11,57,28,11
"6vq9eeg","negative","true_",3,3.83333333333333,3.446,8,9,11,57,28,11
"6vq9eeg","negative","lure",3,4.75,4.02666666666667,8,9,11,57,28,11
"6vq9eeg","negative","absurd",2,4.28571428571429,3.04771428571429,8,9,11,57,28,11
"6vq9eeg","negative","true_",2,4.71428571428571,2.579,8,9,11,57,28,11
"6vq9eeg","negative","lure",2,4.71428571428571,7.3125,8,9,11,57,28,11
"6vq9eeg","negative","absurd",3,4.83333333333333,298.944666666667,8,9,11,57,28,11
"6vq9eeg","negative","true_",1,4.16666666666667,3.213,8,9,11,57,28,11
"6vq9eeg","negative","lure",1,4.20833333333333,9.83741666666667,8,9,11,57,28,11
"6vq9eeg","positive","absurd",2,5,2.51733333333333,8,9,11,57,28,18
"6vq9eeg","positive","true_",3,3.66666666666667,7.11666666666667,8,9,11,57,28,18
"6vq9eeg","positive","absurd",3,4.66666666666667,137.206666666667,8,9,11,57,28,18
"6vq9eeg","positive","absurd",1,4.33333333333333,3.41833333333333,8,9,11,57,28,18
"6vq9eeg","positive","true_",2,5,147.103333333333,8,9,11,57,28,18
"6vq9eeg","positive","lure",3,4.5,3.40083333333333,8,9,11,57,28,18
"6vq9eeg","positive","lure",1,4.33333333333333,3.17841666666667,8,9,11,57,28,18
"6vq9eeg","positive","true_",1,4.08333333333333,2.61416666666667,8,9,11,57,28,18
"6vq9eeg","positive","lure",2,5,3.7375,8,9,11,57,28,18
"732n1gv","negative","lure",1,5.16666666666667,3.04245833333333,12,9,13,51,34,10
"732n1gv","negative","lure",2,5.27777777777778,14.7763333333333,12,9,13,51,34,10
"732n1gv","negative","absurd",1,5.25,4.12783333333333,12,9,13,51,34,10
"732n1gv","negative","true_",2,5,0.825222222222222,12,9,13,51,34,10
"732n1gv","negative","absurd",2,4.88888888888889,0.969,12,9,13,51,34,10
"732n1gv","negative","absurd",3,5,2.7674,12,9,13,51,34,10
"732n1gv","negative","true_",1,5.08333333333333,1.03375,12,9,13,51,34,10
"732n1gv","negative","lure",3,5.2,1.1152,12,9,13,51,34,10
"732n1gv","negative","true_",3,5,0.7892,12,9,13,51,34,10
"732n1gv","positive","true_",1,4.91666666666667,0.997,12,9,13,51,34,7
"732n1gv","positive","lure",2,5.22222222222222,1.35827777777778,12,9,13,51,34,7
"732n1gv","positive","absurd",1,4.83333333333333,2.80566666666667,12,9,13,51,34,7
"732n1gv","positive","lure",1,5.08333333333333,1.23208333333333,12,9,13,51,34,7
"732n1gv","positive","true_",2,5,2.65955555555556,12,9,13,51,34,7
"732n1gv","positive","lure",3,5.0625,0.995125,12,9,13,51,34,7
"732n1gv","positive","absurd",2,5.11111111111111,0.888333333333333,12,9,13,51,34,7
"732n1gv","positive","absurd",3,5.25,3.534625,12,9,13,51,34,7
"732n1gv","positive","true_",3,5.25,1.015875,12,9,13,51,34,7
"75hjro8","negative","absurd",2,0,7.997,10,3,12,46,25,22
"75hjro8","negative","true_",2,2,6.175,10,3,12,46,25,22
"75hjro8","negative","lure",1,3.91666666666667,5.15791666666667,10,3,12,46,25,22
"75hjro8","negative","lure",2,4,3.831,10,3,12,46,25,22
"75hjro8","negative","true_",1,2.5,8.07658333333333,10,3,12,46,25,22
"75hjro8","negative","absurd",1,1.08333333333333,4.85491666666667,10,3,12,46,25,22
"75hjro8","positive","lure",2,1,4.493,10,3,12,46,25,22
"75hjro8","positive","true_",2,2,4.928,10,3,12,46,25,22
"75hjro8","positive","lure",1,2.83333333333333,4.71895833333333,10,3,12,46,25,22
"75hjro8","positive","lure",3,0,17.6015,10,3,12,46,25,22
"75hjro8","positive","absurd",3,0,3.283,10,3,12,46,25,22
"75hjro8","positive","true_",1,3.66666666666667,7.30891666666667,10,3,12,46,25,22
"75hjro8","positive","absurd",2,1,6.656,10,3,12,46,25,22
"75hjro8","positive","absurd",1,0.583333333333333,4.3235,10,3,12,46,25,22
"75hjro8","positive","true_",3,6,4.844,10,3,12,46,25,22
"7dg78el","negative","true_",1,2.83333333333333,5.98841666666667,3,2,0,67,5,24
